username,handle,tweet_text,time
luke kern,@kern_28,What channel is USA on ?? #timewarner?,2012-08-08T21:59:45.000Z
Wesley Jonathan,@WesleyJonathan,STARTING NOW: #TheSoulMan @tvland (NYC #TimeWarner fans can see it in HD! channel 794!),2012-08-07T19:56:49.000Z
Karynne Summars,@Karynne_Summars,ＲＥＴＷＥＥＴ ＩＦ ＹＯＵ ＦＯＬＬＯＷ ＢＡＣＫ#BillionDollarArt #Auction➽http://pharopromo.com/billion-dollar-painting.html… #UK #TimeWarner #Inspires,2012-07-15T17:50:18.000Z
Humble,@Backendbaby_,Feel Sorry For Thoughs Who Have #DirectTV Ctfu #TimeWarner,2012-07-11T21:58:48.000Z
Darius Littlehh,@dlittle93t,Hahaha I feel sorry for the people who have Direct Tv #TimeWarner #AllDay,2012-07-11T15:47:24.000Z
Tyler Tobin,@Ty_Tobin,Haha sucks for all of you who have directv. #TimeWarner #Winning,2012-07-11T13:22:11.000Z
Lay ,@_adoreLay,"Lol  , Seems like Direct tv messing up .. Ha , that sucks . #TimeWarner(:",2012-07-11T04:27:30.000Z
Nikki Finke,@NikkiFinke,Concept to chew on this holiday: Shld #TimeWarner make like #NewsCorp & split? http://ow.ly/bZZYf,2012-07-04T00:55:03.000Z
Mitch,@AJDaJuiceMann,Just starting to watch bet awards lmao #TimeWarner,2012-07-02T01:00:56.000Z
MazJobrani,@MazJobrani,Watching #Italy #Spain in LA on #Timewarner. Channel just went blank! What the hell? This must b a direct TV conspiracy!,2012-07-01T19:08:55.000Z
Darius Littlehh,@dlittle93t,Hahaha I feel sorry for the people who have Direct Tv #TimeWarner #AllDay,2012-07-11T15:47:24.000Z
Tyler Tobin,@Ty_Tobin,Haha sucks for all of you who have directv. #TimeWarner #Winning,2012-07-11T13:22:11.000Z
Lay ,@_adoreLay,"Lol  , Seems like Direct tv messing up .. Ha , that sucks . #TimeWarner(:",2012-07-11T04:27:30.000Z
Nikki Finke,@NikkiFinke,Concept to chew on this holiday: Shld #TimeWarner make like #NewsCorp & split? http://ow.ly/bZZYf,2012-07-04T00:55:03.000Z
Mitch,@AJDaJuiceMann,Just starting to watch bet awards lmao #TimeWarner,2012-07-02T01:00:56.000Z
MazJobrani,@MazJobrani,Watching #Italy #Spain in LA on #Timewarner. Channel just went blank! What the hell? This must b a direct TV conspiracy!,2012-07-01T19:08:55.000Z
TV Land,@tvland,Attention #TimeWarner customers! Several markets now have TV Land in HD! For available areas & channels go here: http://ow.ly/cEWZy,2012-08-01T14:33:20.000Z
"<div aria-label=""👑"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f451.svg"");'></div><img alt=""👑"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f451.svg""/></div>",@KingKEEPA,Family Guy On Demand »»» #TimeWarner,2012-07-30T08:09:28.000Z
Ed Reams,@edreamsWKOW,#WISN is back on #TimeWarner!! #Milwaukee,2012-07-20T02:17:01.000Z
Mr. F,@saabrian,"Not sure if all my #MLS Direct Kick problems are the fault of @MLS or @TWC but at $20 a month, I'm just f*(@*$ pissed. #TimeWarner",2012-07-19T02:59:40.000Z
Boelter + Lincoln,@boelterlincoln,No Signal? No Problem. http://ow.ly/ciTxi #blog #tv #WISN #TimeWarner,2012-07-18T14:15:11.000Z
"<div aria-label=""❤"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/2764.svg"");'></div><img alt=""❤"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/2764.svg""/></div>",@_xTia,#timewarner is the best,2012-07-18T02:05:42.000Z
Chun - Li ,@lateairraaa_,"I feel bad for you guys who has direct tv :* lol , #TimeWARNER!",2012-07-17T00:27:39.000Z
JayLingSims,@JangAhLang,Watching Love & HipHop #TimeWarner,2012-07-17T00:10:25.000Z
~,@xxo_COCO_xox,If you got direct tv I feel bad for you son... I got over 400 channels and BET is one... #timewarner,2012-07-16T21:23:36.000Z
bro safari,@brosafari,Shout out to this 1-bar Verizon 3G connection on my phone for allowing me to tweet this morning. More reliable internet than #timewarner :P,2012-06-28T14:07:39.000Z
bro safari,@brosafari,Might create a FB event page and coordinate a mass exodus from #timewarner. Everyone cancel their accounts at the same damn time.,2012-06-28T13:52:56.000Z
Portland Press Herald,@PressHerald,#TimeWarner rolls out new on-screen guide http://tinyurl.com/dx98925,2012-06-20T19:24:45.000Z
J O S E   N A T I O N,@JoseNation69,"Since #TimeWarner SigService is a marketing scam, I have to catch up. #makebeautiful @HipstaChallenge #BuckhorstH1",2012-06-08T17:15:17.000Z
Prelude to the Dream,@PreludetoDream,@PreludetoDream who ordered today? any @DIRECTV customers? #DISH customers? #TimeWarner customers? less than 50 hrs til the @PreludetoDream,2012-06-04T22:35:54.000Z
Jon Friedman,@JonMediaWeb,"#TimeWarner, pursuing a deal for #BleacherReport, is showing its hip side.http://marketwatch.com/story/time-warner-is-trying-to-get-hip-2012-05-25?link=MW_home_latest_news…",2012-05-25T19:55:15.000Z
DennisKazarian,@DennisKazarian,I am greatly disapointed with #timewarner,2012-05-19T22:29:27.000Z
DennisKazarian,@DennisKazarian,Shame on #timewarner for missing the apointment when we were all home waiting for the technician,2012-05-19T22:28:42.000Z
DennisKazarian,@DennisKazarian,What a shame #timewarner charges an arm and a leg for service and they missed the appointment today. I am disappointed,2012-05-19T22:25:43.000Z
Alma,@AlmaAgency,Ready to talk about philantrophy with  #cocacola #timewarner #westernunion #UnitedWay @CNCORG #CNC2012,2012-05-17T15:39:23.000Z
WarnerMedia Jobs,@WarnerMediaJobs,"#TimeWarner's Fabricio Vayra & Team, World Trademark Review Industry Award / Media and Telecommunications Team of Year",2012-05-15T15:52:13.000Z
"<div aria-label=""👑"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f451.svg"");'></div><img alt=""👑"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f451.svg""/></div>",@1yungceo,#Follow @BigDipperTV They Making #Stupid Moves Right Now ! Its Nothing Bigger Then Being On #Tv !! #TimeWarner Channel 1083 #WeOn Now !! Rt,2012-05-14T20:09:32.000Z
Ruckus Networks,@ruckusnetworks,Ruckus Gets a Piece of Cable's Wi-Fi Action #WiFi #TimeWarner #CTIA2012 http://bit.ly/JQn9ZS,2012-05-08T17:08:42.000Z
Kevin Strehlo,@MarathonMatters,"3rd service call. Great tech said nothing wrong inside house, line guys will fix. Week later, still horrible video. Don't get #TimeWarner",2012-05-03T04:44:53.000Z
The Social Butterfly,@TeamBossyGals,ＲＥＴＷＥＥＴ ＩＦ ＹＯＵ ＦＯＬＬＯＷ ＢＡＣＫ #TeamFollowBack #Art #Sale➽http://pharopromo.com/infinity.html #BillionDollarArt #USA #NYC #TimeWarner #Apple,2012-04-30T20:15:06.000Z
Life with Jess,@itsJessNYC,Make sure to CATCH @JBIZJERZUP TONIGHT!!! On @Thablockparty http://facebook.com/pages/thablockpartytv/158480107538234… 11-130pm! Channel 56 on #TimeWarner Chan.34 on #VerizonFios,2012-04-30T19:57:28.000Z
The State Newspaper,@thestate,Just posted a story explaining #TimeWarner's outage this afternoon in #Columbia #colabiz http://bit.ly/IxFgsX,2012-04-30T01:11:35.000Z
The Perceiver,@Perceiver1219,#ALEC Wants You To Pay 750 Percent More For #High-Speed #Internet: http://ow.ly/apuJY #Telecoms: #TimeWarner #ATT #Comcast. #America #USA.,2012-04-20T14:12:44.000Z
Darren Smith,@DSmithShow,Congrats! RT @Ruffbizness: Just had the pleasure of kicking #TimeWarner to the curb for DTV.  Hello #Padres and #NFL Network.,2012-04-19T00:48:56.000Z
Ky Henderson,@KyHenderson,It took 2 browsers & 20 minutes of searching microsites in microsites to switch to #TimeWarner paperless billing. Easier than I expected!,2012-04-18T00:51:14.000Z
DennisKazarian,@DennisKazarian,I am greatly disapointed with #timewarner,2012-05-19T22:29:27.000Z
DennisKazarian,@DennisKazarian,Shame on #timewarner for missing the apointment when we were all home waiting for the technician,2012-05-19T22:28:42.000Z
DennisKazarian,@DennisKazarian,What a shame #timewarner charges an arm and a leg for service and they missed the appointment today. I am disappointed,2012-05-19T22:25:43.000Z
Alma,@AlmaAgency,Ready to talk about philantrophy with  #cocacola #timewarner #westernunion #UnitedWay @CNCORG #CNC2012,2012-05-17T15:39:23.000Z
The State Newspaper,@thestate,Just posted a story explaining #TimeWarner's outage this afternoon in #Columbia #colabiz http://bit.ly/IxFgsX,2012-04-30T01:11:35.000Z
The Perceiver,@Perceiver1219,#ALEC Wants You To Pay 750 Percent More For #High-Speed #Internet: http://ow.ly/apuJY #Telecoms: #TimeWarner #ATT #Comcast. #America #USA.,2012-04-20T14:12:44.000Z
Darren Smith,@DSmithShow,Congrats! RT @Ruffbizness: Just had the pleasure of kicking #TimeWarner to the curb for DTV.  Hello #Padres and #NFL Network.,2012-04-19T00:48:56.000Z
hillary black,@internethillary,I'm glad I pay a million dollars a month for internet so that it can never work. #timewarner,2012-04-08T16:03:54.000Z
Brian White,@actorbrianwhite,How can there be 1001 channels on TIme Warner and I can't watch the #Celtics game in LA?!  SMH #TimeWarner!!!,2012-04-04T23:52:44.000Z
Michelle Biloon,@biloon,"Sometimes my internet runs so slow, it's as if somebody is actually manually typing out everything to my screen. #timewarner",2012-03-27T01:12:48.000Z
gavinhignight,@gavinhignight,"Hey creepsters and zombifieds, you can now watch FEARnet 24/7 on #timewarner channel 280 in LA",2012-03-24T16:45:21.000Z
Scott Canon,@ScottCanon,Can Google be the new cable guy in Kansas City? #GoogleFiberKC #Broadband #TimeWarner http://bit.ly/GAQTNq,2012-03-20T12:47:37.000Z
CAT Computers,@catcomputers,U.S. ISP's will start becoming Copyright Cops by mid-Julyhttp://news.cnet.com/8301-31001_3-57397452-261/riaa-chief-isps-to-start-policing-copyright-by-july-12/… #RIAA #copyright #timewarner #comcast #cablevision #piracy,2012-03-16T15:23:39.000Z
Andy Plesser,@Beet_TV,Beet Video: #TVEverywhere Early Adopters Like Short News Content #TimeWarner Says: http://beet.tv/2012/03/time-warner-tv-everywhere.html#.T16PZy19rYE.twitter… #cable,2012-03-13T00:08:06.000Z
Dominique Delport,@domdelport,"Good speech: #TimeWarner CEO Jeff Bewkes: TV And Movie Industries “Need To Fix” On Demand http://deadline.com/2012/02/time-warner-ceo-jeff-bewkes-tv-and-movie-industries-need-to-fix-on-demand…""",2012-03-02T06:54:50.000Z
treebeard (aka Garrett S.),@herderoftrees,Go to http://americanselect.org and support @BuddyRoemer ! #CNN #TimeWarner & the #GOP are too Bought-Off to participate in democracy. #Roementum,2012-02-26T22:59:20.000Z
RIVER VIIPERI,@RiverViiperi,What channel can i watch brit awards at? I'm in Ny #timewarner,2012-02-21T20:27:41.000Z
va$htie,@vashtie,special thanks to @jlin7 for killing it with the @thenyknicks and showing #timewarner why the #msgnetwork was very necessary. #boom,2012-02-19T20:05:05.000Z
todd bynum,@toddinsports,Cable providers. It's just time. I mean really. #timewarner #directtv #dish. Would really like to be able to watch it.,2012-02-18T18:07:30.000Z
WFAN Sports Radio,@WFAN660,MSG And Time Warner Cable Finally Reach Agreement http://cbsnewyork.wordpress.com/2012/02/17/msg-and-time-warner-cable-finally-reach-agreement/… #MSG #TimeWarner #Knicks #Rangers,2012-02-17T21:19:21.000Z
David Lombardo,@poozer87,"""Our office has worked diligently w/ #TimeWarner Cable and #MSG,"" says @AGSchneiderman. Pleased both side reached agreement.",2012-02-17T21:01:33.000Z
Jonathan L. Yarmis,@jyarmis,"#linsanity solves #TimeWarner #MSG impasse http://nyti.ms/x2loWW obama to name him to UN post, perhaps?",2012-02-17T20:59:46.000Z
David Lombardo,@poozer87,"Source familiar w/negotiations says @AGSchneiderman was ""integral part"" in 2 round of negotiations held this week by #TimeWarner & #MSG",2012-02-17T20:51:57.000Z
Noah Garfinkel,@NoahGarfinkel,Jeremy Lin's grandmother watched tonight's game from Taiwan. I live in NY and had to find a radio broadcast on the internet. #timewarner,2012-02-16T05:00:39.000Z
Kevin Bacon,@kevinbacon,Hey not taking sides but can't #MSG and #TimeWarner work it out so New Yorkers like me can watch the #Linsanity !!!!,2012-02-14T17:57:32.000Z
Peggy Phillip,@pphillip,Dear #TimeWarner.  Don't wake up in a roadside ditch.  Don't have a grandson with a dog collar. Stop taking in stray animals.,2012-02-14T02:52:47.000Z
Jill Martin,@JillMartin,I know...hope soon RT @DBYankees1: @JillMartin Too bad most of NYC won't be able to watch. #TimeWarner,2012-01-09T04:01:51.000Z
Cate Beehan,@cbeehan,To any men anywhere in the world @deannabombchica has DSL and I'm not talkin bout Internet. #timewarner,2012-01-06T05:03:15.000Z
Kevin O'Neill,@KevinBuffalo,"#TimeWarner and China Wok Kitchen. Both #MSG - free. Seriously, why am I not on television?",2012-01-04T18:52:26.000Z
Mike Lask,@MikeLask21,Sabres game is really good... Oh wait i have #timewarner,2012-01-04T00:32:53.000Z
?,@sarcasms_a_must,Hey #TIMEWARNER FUCK YOU,2012-01-03T01:10:52.000Z
WFAN Sports Radio,@WFAN660,Time Warner Cable Customers Lose MSG Networks http://newyork.cbslocal.com/2012/01/01/time-warner-cable-customers-lose-msg-networks/… #MSG #TimeWarner,2012-01-01T17:40:21.000Z
Fernando Aguirre,@FdoAguirreCEO,"To close a long day, the welcome signs at the @bobcats #TimeWarner arena, not a GR8 pic but it'll do. Good night.",2011-12-14T04:05:34.000Z
Derrin Smith,@Derrin_CLE,"Hey #TimeWarner, you are the worst company in existence, but you don't care because you have control over millions of customers.",2011-12-02T03:24:34.000Z
Jill Martin,@JillMartin,I know...hope soon RT @DBYankees1: @JillMartin Too bad most of NYC won't be able to watch. #TimeWarner,2012-01-09T04:01:51.000Z
Cate Beehan,@cbeehan,To any men anywhere in the world @deannabombchica has DSL and I'm not talkin bout Internet. #timewarner,2012-01-06T05:03:15.000Z
Kevin O'Neill,@KevinBuffalo,"#TimeWarner and China Wok Kitchen. Both #MSG - free. Seriously, why am I not on television?",2012-01-04T18:52:26.000Z
Mike Lask,@MikeLask21,Sabres game is really good... Oh wait i have #timewarner,2012-01-04T00:32:53.000Z
?,@sarcasms_a_must,Hey #TIMEWARNER FUCK YOU,2012-01-03T01:10:52.000Z
Fernando Aguirre,@FdoAguirreCEO,"To close a long day, the welcome signs at the @bobcats #TimeWarner arena, not a GR8 pic but it'll do. Good night.",2011-12-14T04:05:34.000Z
The Beast,@BfloBEAST,#TimeWarner worker died at work after a boss ordered her co-worker to stop giving CPR and get back to work. #OWS https://youtube.com/watch?v=VJHlVVjF4yQ…,2011-10-22T15:35:44.000Z
Cole Escola,@ColeEscola,"Remember when the fastest your DVR could fast forward through a show was x3, not x4? God I'm so old. #TimeWarner",2011-10-18T22:15:32.000Z
harry roman ,@harryroman,"#timewarner = #worstcompanyever. I have more love for Halliburton, Exxon, Enron and  the Yankees than I do for TWC.",2011-10-17T03:09:57.000Z
Zach Radcliffe,@zrad8,#timewarner needs to get their shit together.,2011-10-16T23:45:26.000Z
EFL,@TampaEFL,Anyone know anyone at #TimeWarner ?! Applying for a job FT or PT when they come to #Tampa. @eeadpi @AvalexLubicich @TampaTravelGuru Thanks!,2011-10-03T17:19:26.000Z
Darin Gantt,@daringantt,It's the subtlety of NFL's message I respect most. RT @gregaiello Record 30 millions fans tuned into NFL Network in September. #timewarner,2011-09-28T22:34:33.000Z
BunsterJonez,@BunsterJonez,I bet #TimeWarner spends more time complaining about the customers' complaints than actually trying to help them.,2011-09-23T19:39:15.000Z
ADCOLOR®,@ADCOLOR,RT @hollyrpeete: With my girl @soledadobrien at #adcolor panel #timewarner #diversity http://yfrog.com/kg53gacj,2011-09-16T22:21:17.000Z
The Beast,@BfloBEAST,#TimeWarner worker died at work after a boss ordered her co-worker to stop giving CPR and get back to work. #OWS https://youtube.com/watch?v=VJHlVVjF4yQ…,2011-10-22T15:35:44.000Z
Cole Escola,@ColeEscola,"Remember when the fastest your DVR could fast forward through a show was x3, not x4? God I'm so old. #TimeWarner",2011-10-18T22:15:32.000Z
harry roman ,@harryroman,"#timewarner = #worstcompanyever. I have more love for Halliburton, Exxon, Enron and  the Yankees than I do for TWC.",2011-10-17T03:09:57.000Z
Zach Radcliffe,@zrad8,#timewarner needs to get their shit together.,2011-10-16T23:45:26.000Z
EFL,@TampaEFL,Anyone know anyone at #TimeWarner ?! Applying for a job FT or PT when they come to #Tampa. @eeadpi @AvalexLubicich @TampaTravelGuru Thanks!,2011-10-03T17:19:26.000Z
Darin Gantt,@daringantt,It's the subtlety of NFL's message I respect most. RT @gregaiello Record 30 millions fans tuned into NFL Network in September. #timewarner,2011-09-28T22:34:33.000Z
BunsterJonez,@BunsterJonez,I bet #TimeWarner spends more time complaining about the customers' complaints than actually trying to help them.,2011-09-23T19:39:15.000Z
ADCOLOR®,@ADCOLOR,RT @hollyrpeete: With my girl @soledadobrien at #adcolor panel #timewarner #diversity http://yfrog.com/kg53gacj,2011-09-16T22:21:17.000Z
Holly Robinson Peete,@hollyrpeete,With my girl @soledadobrien at #adcolor panel #timewarner #diversity http://yfrog.com/kg53gacj,2011-09-16T22:14:38.000Z
James Miller Jr,@jmillerjr,"Although I have to wait until Thursday am for #TimeWarner to fix my internet, Ira in billing did what Benny in tech support failed. #ownedit",2011-08-05T16:30:29.000Z
NewDay,@Leftpalm,"#ALEC members #ATT, #Verizon & #TimeWarner seem worried FCC might stand up 4 consumers & enforce Net Neutrality rules http://commondreams.org/headline/2011/08/05-4…",2011-08-05T15:56:00.000Z
The Stream,@AJStream,Al-Jazeera English launches in the Big Apple #newyork #nyc - Channel 92 on #TimeWarner cable - watch what you have been missing.,2011-08-01T06:06:11.000Z
eSchool News,@eschoolnews,"Obama meets ATT, Time Warner Cable CEOs on education http://ow.ly/5I2nS #edchat #ATT #timewarner",2011-07-19T14:26:11.000Z
Robert Kovacik,@RobertNBCLA,"#Carmageddon #405LA: #TimeWarner says 1.5M on demand movies ordered this wknd. Most ""demanded"" 1.LincolnLawyer 2. Insidious 3.Arthur.",2011-07-19T00:02:16.000Z
Robert Kovacik,@RobertNBCLA,"#Carmageddon: #TimeWarner Cable expands #movies on-demand, some still in theatres. #Traffic 24/7 on Channel 101. #405LA",2011-07-14T21:54:18.000Z
Amy has been reliably informed it's February now,@spooloflies,"No matter how crappy I feel, I refuse to take a sick day when my apartment has no cable and no internet. Thanks, #timewarner. >:(",2011-07-12T11:43:30.000Z
NoChillMood,@ritaag,#MSNBC suspended Mark Halperin but Time and #TimeWarner shld also take action,2011-06-30T14:44:59.000Z
NewDay,@Leftpalm,"#ALEC members #ATT, #Verizon & #TimeWarner seem worried FCC might stand up 4 consumers & enforce Net Neutrality rules http://commondreams.org/headline/2011/08/05-4…",2011-08-05T15:56:00.000Z
The Stream,@AJStream,Al-Jazeera English launches in the Big Apple #newyork #nyc - Channel 92 on #TimeWarner cable - watch what you have been missing.,2011-08-01T06:06:11.000Z
eSchool News,@eschoolnews,"Obama meets ATT, Time Warner Cable CEOs on education http://ow.ly/5I2nS #edchat #ATT #timewarner",2011-07-19T14:26:11.000Z
Robert Kovacik,@RobertNBCLA,"#Carmageddon #405LA: #TimeWarner says 1.5M on demand movies ordered this wknd. Most ""demanded"" 1.LincolnLawyer 2. Insidious 3.Arthur.",2011-07-19T00:02:16.000Z
Robert Kovacik,@RobertNBCLA,"#Carmageddon: #TimeWarner Cable expands #movies on-demand, some still in theatres. #Traffic 24/7 on Channel 101. #405LA",2011-07-14T21:54:18.000Z
Amy has been reliably informed it's February now,@spooloflies,"No matter how crappy I feel, I refuse to take a sick day when my apartment has no cable and no internet. Thanks, #timewarner. >:(",2011-07-12T11:43:30.000Z
NoChillMood,@ritaag,#MSNBC suspended Mark Halperin but Time and #TimeWarner shld also take action,2011-06-30T14:44:59.000Z
MarshayeTeaona,@_SoImpeccable,I feel bad for people with Direct TV. #TimeWarner we still watching tv.,2011-05-25T23:24:07.000Z
Rick Webb,@RickWebb,Few things irk me more than supposedly secure password forms that don't let you use special characters #timewarner,2011-05-14T20:23:41.000Z
The Perceiver,@Perceiver1219,"It's #Time to #Break #Up #AT&T, #Verizon, #Comcast, #TimeWarner & the Rest of the #Telecoms | #News & #Politics http://bit.ly/jsPXkL #USA",2011-05-11T17:55:09.000Z
FOX Business,@FoxBusiness,#TimeWarner 1Q profit dropped 9.9% but still managed to top analysts' expectations $TWX http://fxn.ws/l6QwyU,2011-05-04T13:35:43.000Z
Chris  Ciaccia,@Chris_Ciaccia,"Deutsche Bank Comments On HBO Go Launch (TWX, DTV) | Benzinga.com http://benzinga.com/analyst-ratings/11/04/1022963/deutsche-bank-comments-on-hbo-go-launch-twx-dtv… #hbo #deutstschebank #timewarner",2011-04-21T13:08:52.000Z
End of Television,@endoftelevision,No #MTV? No Problem. New Channels On #TimeWarner Cable iPad App http://gigaom.com/video/time-warner-cable-ipad-app-2/… #smarttv,2011-04-13T08:37:00.000Z
Josh Martin,@TheRogueAnalyst,Is live streaming worth going to court over #TimeWarner. http://aol.it/hj2KAA @benpiper_sa and I explore in a forthcoming report,2011-04-08T12:55:21.000Z
The News & Observer,@newsobserver,Your #TimeWarner app on your #iPad will get some (and lose some) streaming TV channels today: http://bit.ly/hDfVAi,2011-03-31T21:52:02.000Z
MarshayeTeaona,@_SoImpeccable,I feel bad for people with Direct TV. #TimeWarner we still watching tv.,2011-05-25T23:24:07.000Z
Rick Webb,@RickWebb,Few things irk me more than supposedly secure password forms that don't let you use special characters #timewarner,2011-05-14T20:23:41.000Z
Chris  Ciaccia,@Chris_Ciaccia,"Deutsche Bank Comments On HBO Go Launch (TWX, DTV) | Benzinga.com http://benzinga.com/analyst-ratings/11/04/1022963/deutsche-bank-comments-on-hbo-go-launch-twx-dtv… #hbo #deutstschebank #timewarner",2011-04-21T13:08:52.000Z
End of Television,@endoftelevision,No #MTV? No Problem. New Channels On #TimeWarner Cable iPad App http://gigaom.com/video/time-warner-cable-ipad-app-2/… #smarttv,2011-04-13T08:37:00.000Z
Josh Martin,@TheRogueAnalyst,Is live streaming worth going to court over #TimeWarner. http://aol.it/hj2KAA @benpiper_sa and I explore in a forthcoming report,2011-04-08T12:55:21.000Z
The News & Observer,@newsobserver,Your #TimeWarner app on your #iPad will get some (and lose some) streaming TV channels today: http://bit.ly/hDfVAi,2011-03-31T21:52:02.000Z
KoHoSo™,@KoHoSo,"#TimeWarner outage affecting all of SoCal it appears although to different extents.  That new ""slipstream"" delivery system is #fail again!",2011-03-27T18:22:09.000Z
Josh Marshall,@joshtpm,Reason #45 why monopolies suck. Web-based Netflix delivers movies 10x more reliably than pay-per-view on crummy #TimeWarner cable box,2011-03-27T03:04:24.000Z
ro ૐ,@romanagiulia,Just received email from Time Warner that all calls placed to Japan will be free until April 15th. Good going. #timewarner #japan,2011-03-16T04:09:55.000Z
David Gustav,@davidgustav,What a letdown. #TimeWarner app fail every time I try to launch.  http://yfrog.com/h7tp5oaj,2011-03-16T03:19:08.000Z
marc rosete,@mrosete,Here's what $130+ a month to Time Warner gets you -- Apologies #timewarner  @ Bubb's World HQ http://instagr.am/p/CRaQk/,2011-03-16T02:47:00.000Z
Angie,@bizzybee,...wearing a Time Warner uniform is climbing a pole in my back yard. All this while a guy on phone denies it. #TimeWarner = lamesauce.,2011-02-16T23:00:37.000Z
Todd Smith,@ToddSmithInvest,Here's why big publishers like #TimeWarner will work with #Android instead of Apple http://goo.gl/oP4fo,2011-02-15T14:37:05.000Z
Steve Weinstein,@steveweinstein,Can we just skip ahead to the part where HuffPo divorces AOL. #TimeWarner,2011-02-07T17:50:30.000Z
The Daily Edge,@TheDailyEdge,#AOL buys #HuffingtonPost: #TimeWarner veterans advise HuffPo staff to cash in all options now,2011-02-07T10:00:54.000Z
Melissa Mark-Viverito,@MMViverito,"Some parks to be covered by #TimeWarner and others by #Cablevision. If you have these svcs at home, can get free WiFi in the parks.",2011-01-26T16:46:27.000Z
frazier moore,@tvfrazier,Thing to do today: investigate FIOS. I'm really fed up with my lousy #TimeWarner Cable service.,2011-01-10T13:39:15.000Z
sarah | thedelicious,@thedelicious,"RT @z0x1c: ...twitterverse says the #TimeWarner outage is a DNS outage. I recommend Google's DNS - 8.8.8.8, 8.8.4.4 http://is.gd/iL2O2",2010-12-14T23:57:57.000Z
PacNWResister,@PacNWResister,"""Seattlepi.com guide to cutting the cord on cable TV"" http://bit.ly/h8stra #Roku #AppleTV #BuhbyeComcast #Comcast #Cox #TimeWarner",2010-12-11T19:29:00.000Z
Loma Linda Ca.,@LomaLindaCA,Update: Time Warner Cable Internet outage extends from Inland Empire to Los Angeles to San Diego. #timewarner,2010-12-03T02:06:07.000Z
Dan Budiac,@dansays,"Really, Time Warner Cable? You say my version of Chrome is not supported? I should upgrade to IE6? Gee, thanks! #timewarner #eatabagofdicks",2010-12-01T19:36:41.000Z
TVNewser,@tvnewser,#TimeWarner CEO #JeffBewkes: ‘We have to do a better job at programming the news’ @cnn http://bit.ly/dbNAl4,2010-11-18T17:00:27.000Z
Jon Huertas,@Jon_Huertas,"Can I just vent about #TimeWarner for a minute? I'm fuckin' pissed! I might have to break up with 'em! I'm calling Corporate 2morrow, peeps!",2010-11-17T04:07:02.000Z
Brian B. Shynin',@BrianBShynin,"Touchdown Falcons, take the lead with 20 seconds. Missing a good ass NFL game, no NFL Network. Punk ass #TimeWarner.",2010-11-12T04:35:50.000Z
Jeff Gauvin,@JeffersonObama,CNN's 360 tonight  trying to flip the scandal onto Olbermann's lap and blaming him for the whole mess #TimeWarner #CorporateFlacks,2010-11-06T03:18:26.000Z
Road America,@roadamerica,This weekend's ticket deal for the #ALMS weekend @roadamerica  - Buy 1 get 1 tickets with your #TimeWarner bill!,2010-08-20T14:22:06.000Z
Toby Schroder,@tobyschroder,I think if service a provider is allowed a monopoly as #timewarner has in #lnk they should provide an SLA that pays customers for outages.,2010-08-13T02:07:37.000Z
Loma Linda Ca.,@LomaLindaCA,Update: Time Warner Cable Internet outage extends from Inland Empire to Los Angeles to San Diego. #timewarner,2010-12-03T02:06:07.000Z
Dan Budiac,@dansays,"Really, Time Warner Cable? You say my version of Chrome is not supported? I should upgrade to IE6? Gee, thanks! #timewarner #eatabagofdicks",2010-12-01T19:36:41.000Z
TVNewser,@tvnewser,#TimeWarner CEO #JeffBewkes: ‘We have to do a better job at programming the news’ @cnn http://bit.ly/dbNAl4,2010-11-18T17:00:27.000Z
Jon Huertas,@Jon_Huertas,"Can I just vent about #TimeWarner for a minute? I'm fuckin' pissed! I might have to break up with 'em! I'm calling Corporate 2morrow, peeps!",2010-11-17T04:07:02.000Z
