username,handle,tweet_text,time
"<div aria-label=""🌿"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f33f.svg"");'></div><img alt=""🌿"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f33f.svg""/></div>",@Eazy_Lord,"The power of graphics design in any visual content can never be overemphasized. It not only gives promotion to the brand, it speaks for it.@CocaCola_NG let me join your team and help amplify your voice.#CocaCola#BanterBetterWithCocaCola#TasteTheFeeling@CocaCola_NG",2019-12-23T19:03:27.000Z
"<div aria-label=""😷"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f637.svg"");'></div><img alt=""😷"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f637.svg""/></div>",@LazyMasu,“Liberate Hong Kong! The Revolution of Our Time!”“5 Demands Not 1 Less!” #StandwithHongKong#5DemandsNot1Less#CocaCola,2019-12-23T09:00:56.000Z
Bogum Testimonial,@Sword0616,"Park Bo Gum and Red Velvet Seulgi are the models of Coca Cola's 2020 New Year Campaign, ""Little Big Moment"". https://n.news.naver.com/article/001/0011292464…#ParkBoGum#Bogummy#Bogum#CocaCola",2019-12-23T00:59:27.000Z
TK,@sidelinemaori,"Unfortunate experience at the @CocaColaNZ stand at #westfieldnewmarket, getting grilled by ""Holly"" for putting in my Sāmoan mates name ""is that even a name?"" - in a critical tone. Ugh. Gross. #feltmarginalised #racistundertones #Cocacola @WestfieldNZ",2019-12-21T00:10:22.000Z
Lymm Truckwash,@LymmTruckWash,Beautiful day in Lymm! Ideal wagon washing weather after last week. See you all soon #Truckwash #m6 #junc20 #m56 #junc9 #hgv #logistics #familybusiness #est1967 #europeslargesttruckwash #keeptrucking #truck #lorry #lymm #holidaysarecoming #christmas #cocacola,2019-12-16T10:59:19.000Z
MousePlanet,@MousePlanet,New(er) Droid Coca Cola carts. #videobytap #disneyland #disney #batuu #starwars #droid #cocacola #sodapop #starwarsgalaxysedge #refreshments #mouseplanet see #video by @toddapickering at https://mouse.pt/38COS4R,2019-12-15T18:57:13.000Z
Julian Kirby,@julian_kirby,This is absolutely bang on. Please share and join in #plasticpollution #calloutcoke #cocacola,2019-12-14T20:45:27.000Z
WIYP,@WaterfordPocket,Don't forget to pop down to the @CocaCola truck in Bolton street carpark. Its here till 8pm! #waterford #ireland #coke #cocacola #Christmas2019 #Christmas #santa #santaclaus@WaterfordCounci @VisitWaterford @ancienteastIRL @Failte_Ireland @TourismIreland @Winterval_WAT,2019-12-14T16:57:17.000Z
Lit Gaming Arena ,@litgamingarena,Marcus and Justin are easily excited by little OLED light sabers on plastic Coca Cola bottles. What else is there to say?https://litgamingarena.com/2019/12/10/lgacast-044-coca-cola-bottles-with-little-glowing-lightsabers-on-them/…#ARRadio #NXTWAVE #LGAcast #gaming #games #podcast #podcasting #CocaCola,2019-12-13T15:19:00.000Z
Nakia NiteShade,@nakianiteshade,I’m listening to @itachi2661 and @DiOnPOIntSON chatting about the colorless #twitch & #CocaCola #holidays Ad about getting Partner. Subliminal imagery tells the tale that lips won’t speak. https://open.spotify.com/episode/1G5nRGWQ11UfEr8dCSr7rl?si=4hS59xaoQxqrwFsN9MQoUw…,2019-12-13T14:02:45.000Z
Yami Rose,@Rozettahh,"It’s getting chilly out, time to get all cozy and stream. Stop by and say hey  https://twitch.tv/rozettahh #CocaCola #Overwatch @YamiEsports",2019-12-13T02:09:47.000Z
Neill & Brown Group,@NeillandBrown,Christmas is here!! A great picture by Alan waiting to get out of Thurrock this morning! #neillandbrown #CocaCola #Christmas2019 #Trucking #Haulage #HolidaysAreComing,2019-12-12T10:25:28.000Z
Lymm Truckwash,@LymmTruckWash,Beautiful day in Lymm! Ideal wagon washing weather after last week. See you all soon #Truckwash #m6 #junc20 #m56 #junc9 #hgv #logistics #familybusiness #est1967 #europeslargesttruckwash #keeptrucking #truck #lorry #lymm #holidaysarecoming #christmas #cocacola,2019-12-16T10:59:19.000Z
MousePlanet,@MousePlanet,New(er) Droid Coca Cola carts. #videobytap #disneyland #disney #batuu #starwars #droid #cocacola #sodapop #starwarsgalaxysedge #refreshments #mouseplanet see #video by @toddapickering at https://mouse.pt/38COS4R,2019-12-15T18:57:13.000Z
Julian Kirby,@julian_kirby,This is absolutely bang on. Please share and join in #plasticpollution #calloutcoke #cocacola,2019-12-14T20:45:27.000Z
WIYP,@WaterfordPocket,Don't forget to pop down to the @CocaCola truck in Bolton street carpark. Its here till 8pm! #waterford #ireland #coke #cocacola #Christmas2019 #Christmas #santa #santaclaus@WaterfordCounci @VisitWaterford @ancienteastIRL @Failte_Ireland @TourismIreland @Winterval_WAT,2019-12-14T16:57:17.000Z
Lit Gaming Arena ,@litgamingarena,Marcus and Justin are easily excited by little OLED light sabers on plastic Coca Cola bottles. What else is there to say?https://litgamingarena.com/2019/12/10/lgacast-044-coca-cola-bottles-with-little-glowing-lightsabers-on-them/…#ARRadio #NXTWAVE #LGAcast #gaming #games #podcast #podcasting #CocaCola,2019-12-13T15:19:00.000Z
Nakia NiteShade,@nakianiteshade,I’m listening to @itachi2661 and @DiOnPOIntSON chatting about the colorless #twitch & #CocaCola #holidays Ad about getting Partner. Subliminal imagery tells the tale that lips won’t speak. https://open.spotify.com/episode/1G5nRGWQ11UfEr8dCSr7rl?si=4hS59xaoQxqrwFsN9MQoUw…,2019-12-13T14:02:45.000Z
Yami Rose,@Rozettahh,"It’s getting chilly out, time to get all cozy and stream. Stop by and say hey  https://twitch.tv/rozettahh #CocaCola #Overwatch @YamiEsports",2019-12-13T02:09:47.000Z
Lymm Truckwash,@LymmTruckWash,Beautiful day in Lymm! Ideal wagon washing weather after last week. See you all soon #Truckwash #m6 #junc20 #m56 #junc9 #hgv #logistics #familybusiness #est1967 #europeslargesttruckwash #keeptrucking #truck #lorry #lymm #holidaysarecoming #christmas #cocacola,2019-12-16T10:59:19.000Z
Neill & Brown Group,@NeillandBrown,Christmas is here!! A great picture by Alan waiting to get out of Thurrock this morning! #neillandbrown #CocaCola #Christmas2019 #Trucking #Haulage #HolidaysAreComing,2019-12-12T10:25:28.000Z
WIYP,@WaterfordPocket,Don't forget to pop down to the @CocaCola truck in Bolton street carpark. Its here till 8pm! #waterford #ireland #coke #cocacola #Christmas2019 #Christmas #santa #santaclaus@WaterfordCounci @VisitWaterford @ancienteastIRL @Failte_Ireland @TourismIreland @Winterval_WAT,2019-12-14T16:57:17.000Z
Lowyat.NET,@LowyatNET,Singapore-Only Limited Edition #StarWars Coca-Cola Bottles Feature OLED Lightsabers#CocaCola #StarWarsTheRiseOfSkywalkerhttp://lowy.at/KNgN6,2019-12-08T07:46:05.000Z
"<div aria-label=""🐻"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f43b.svg"");'></div><img alt=""🐻"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f43b.svg""/></div>",@pissedbear,Guys look  #CocaCola,2019-12-06T16:35:08.000Z
Fire-Walkers AFRICA,@IndigenousConvo,"Dr Kidero @KideroEvans as the Governor for Nairobi did the same thing during his term.  He #bamned Water Harvesting in Nairobi, then sold Nairobi Water company shares to #CocaCola & @nature_org",2019-12-06T15:39:36.000Z
ANPI Brescia - #BellaCiao,@AnpiBrescia,"Italian actor, antifascist activist Gian Maria Volonté died #OnThisDay 25 years ago. He is pictured below being arrested by the police in the early 70's while supporting workers on #strike after a 2-month industrial dispute with #CocaCola. #OTD #6Dec #6dicembre #En #cinema",2019-12-06T11:06:58.000Z
Comicbook.com,@ComicBook,These new #CocaCola #StarWars bottles actually light up on the label https://comicbook.com/2019/12/06/coca-cola-star-wars-light-up-bottles-these-actually-label/…,2019-12-06T10:00:01.000Z
Bogum Testimonial,@Sword0616,"She filmed a #CocaCola commercial with #ParkBoGum.""I was surprised that Mr. #BoGum (Bogumssi) said he read my interview as soon as we met on the first day of work. I can see why he gets so much praise in the field.""http://star.mt.co.kr/stview.php?no=2019120313281212290…#Bogummy's personal touch is jjang!",2019-12-06T02:17:09.000Z
Jemil(Jaykreatives),@jhemilu,"On a design group I'm part of, we were given the task to create an ad for @CocaCola_NG with a Nigerian theme. I came up with the idea of Connecting people and as Lagos is filled with Bridges, sight fell on the Lekki Link bridge, so I came up with this, how'd I fare?  #CocaCola",2019-12-05T08:37:08.000Z
jason freeny,@freeny,Check out these awesome Coca Cola light up Star Wars lightsaber bottles exclusive to Singapore and launched at this years Singapore Comic Con  Singapore only (only 8000 made) #CocaCola #sgcomiccon #starwars #jasonfreeny #StarWarsSG,2019-12-05T07:25:22.000Z
Lowyat.NET,@LowyatNET,Singapore-Only Limited Edition #StarWars Coca-Cola Bottles Feature OLED Lightsabers#CocaCola #StarWarsTheRiseOfSkywalkerhttp://lowy.at/KNgN6,2019-12-08T07:46:05.000Z
"<div aria-label=""🐻"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f43b.svg"");'></div><img alt=""🐻"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f43b.svg""/></div>",@pissedbear,Guys look  #CocaCola,2019-12-06T16:35:08.000Z
Fire-Walkers AFRICA,@IndigenousConvo,"Dr Kidero @KideroEvans as the Governor for Nairobi did the same thing during his term.  He #bamned Water Harvesting in Nairobi, then sold Nairobi Water company shares to #CocaCola & @nature_org",2019-12-06T15:39:36.000Z
ANPI Brescia - #BellaCiao,@AnpiBrescia,"Italian actor, antifascist activist Gian Maria Volonté died #OnThisDay 25 years ago. He is pictured below being arrested by the police in the early 70's while supporting workers on #strike after a 2-month industrial dispute with #CocaCola. #OTD #6Dec #6dicembre #En #cinema",2019-12-06T11:06:58.000Z
Comicbook.com,@ComicBook,These new #CocaCola #StarWars bottles actually light up on the label https://comicbook.com/2019/12/06/coca-cola-star-wars-light-up-bottles-these-actually-label/…,2019-12-06T10:00:01.000Z
Bogum Testimonial,@Sword0616,"She filmed a #CocaCola commercial with #ParkBoGum.""I was surprised that Mr. #BoGum (Bogumssi) said he read my interview as soon as we met on the first day of work. I can see why he gets so much praise in the field.""http://star.mt.co.kr/stview.php?no=2019120313281212290…#Bogummy's personal touch is jjang!",2019-12-06T02:17:09.000Z
Jemil(Jaykreatives),@jhemilu,"On a design group I'm part of, we were given the task to create an ad for @CocaCola_NG with a Nigerian theme. I came up with the idea of Connecting people and as Lagos is filled with Bridges, sight fell on the Lekki Link bridge, so I came up with this, how'd I fare?  #CocaCola",2019-12-05T08:37:08.000Z
jason freeny,@freeny,Check out these awesome Coca Cola light up Star Wars lightsaber bottles exclusive to Singapore and launched at this years Singapore Comic Con  Singapore only (only 8000 made) #CocaCola #sgcomiccon #starwars #jasonfreeny #StarWarsSG,2019-12-05T07:25:22.000Z
"<div aria-label=""🐻"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f43b.svg"");'></div><img alt=""🐻"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f43b.svg""/></div>",@pissedbear,Guys look  #CocaCola,2019-12-06T16:35:08.000Z
"<div aria-label=""🐻"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f43b.svg"");'></div><img alt=""🐻"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f43b.svg""/></div>",@pissedbear,Guys look  #CocaCola,2019-12-06T16:35:08.000Z
jason freeny,@freeny,Check out these awesome Coca Cola light up Star Wars lightsaber bottles exclusive to Singapore and launched at this years Singapore Comic Con  Singapore only (only 8000 made) #CocaCola #sgcomiccon #starwars #jasonfreeny #StarWarsSG,2019-12-05T07:25:22.000Z
Jemil(Jaykreatives),@jhemilu,"On a design group I'm part of, we were given the task to create an ad for @CocaCola_NG with a Nigerian theme. I came up with the idea of Connecting people and as Lagos is filled with Bridges, sight fell on the Lekki Link bridge, so I came up with this, how'd I fare?  #CocaCola",2019-12-05T08:37:08.000Z
Christopher Butcher ,@Comics212,Third review imminent. #sponsored #CocaCola,2019-11-30T11:40:16.000Z
"<div aria-label=""☄️"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/2604.svg"");'></div><img alt=""☄️"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/2604.svg""/></div>",@ettevywolf,"""drink from it, all of you. this is my blood of the covenant which is poured out for many and drink and drink and drink!  @TheNinoLocoEdit: @carlosmago1#laUltimaPeda #FursuitFriday #CocaCola #paketaxo #FurryFriday #furryfandom #kosakoIsLove",2019-11-29T20:00:29.000Z
"<div aria-label=""⭐"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/2b50.svg"");'></div><img alt=""⭐"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/2b50.svg""/></div>",@MK_NATHAN83,"#Ilaiyaraaja sir takes Corp plunge,composes music for Hindustan #CocaCola Beverages anthem. The anthem,for Hindustan Coca-Cola Beverages,is d maestro's first-ever composition for a corporate entity and bears his signature style. @rameshlaus",2019-11-29T14:03:46.000Z
Business Line,@businessline,"#Isaignani #Ilaiyaraaja, whose #music dominated the Indian film industry for more than four decades, has composed music for a corporate for the first time in his illustrious career. #HindustanCoca-ColaBeverages #CocaCola",2019-11-29T11:08:00.000Z
Christopher Butcher ,@Comics212,"Back with Chip @Zdarsky and another #sponsored #CocaCola review here in Japan, for our TV show.",2019-11-29T03:25:33.000Z
Foot Locker,@footlocker,"Outta this world. @JAYVERSACE#Champion x #CocaCola Collection#NoMatterWhat #WeekOfGreatnessAvailable Now, In-Store and OnlineShop: http://spr.ly/60181ucVm",2019-11-27T22:00:16.000Z
AAR *Censored* For Truth,@allanimalrights,DEMAND that @CocaCola drop @fairoaksfarms IMMEDIATELY. The abuse and mistreatment of baby cows is not ACCEPTABLE.  Expose by @arminvestigatio #fairoaks #cocacola Petitions:https://change.org/p/fair-oaks-farm-boycott-fair-oaks-farm…https://change.org/p/coca-cola-stop-the-animal-abuse-by-fair-oaks-farm-and-coca-cola…,2019-11-27T16:47:13.000Z
Iji Ego?,@feranmiokafor,"The Weather’s hot, Grab a cold bottle of Happiness #CocaCola",2019-11-27T16:45:29.000Z
Christopher Butcher ,@Comics212,Third review imminent. #sponsored #CocaCola,2019-11-30T11:40:16.000Z
"<div aria-label=""☄️"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/2604.svg"");'></div><img alt=""☄️"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/2604.svg""/></div>",@ettevywolf,"""drink from it, all of you. this is my blood of the covenant which is poured out for many and drink and drink and drink!  @TheNinoLocoEdit: @carlosmago1#laUltimaPeda #FursuitFriday #CocaCola #paketaxo #FurryFriday #furryfandom #kosakoIsLove",2019-11-29T20:00:29.000Z
"<div aria-label=""⭐"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/2b50.svg"");'></div><img alt=""⭐"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/2b50.svg""/></div>",@MK_NATHAN83,"#Ilaiyaraaja sir takes Corp plunge,composes music for Hindustan #CocaCola Beverages anthem. The anthem,for Hindustan Coca-Cola Beverages,is d maestro's first-ever composition for a corporate entity and bears his signature style. @rameshlaus",2019-11-29T14:03:46.000Z
Business Line,@businessline,"#Isaignani #Ilaiyaraaja, whose #music dominated the Indian film industry for more than four decades, has composed music for a corporate for the first time in his illustrious career. #HindustanCoca-ColaBeverages #CocaCola",2019-11-29T11:08:00.000Z
Christopher Butcher ,@Comics212,"Back with Chip @Zdarsky and another #sponsored #CocaCola review here in Japan, for our TV show.",2019-11-29T03:25:33.000Z
Foot Locker,@footlocker,"Outta this world. @JAYVERSACE#Champion x #CocaCola Collection#NoMatterWhat #WeekOfGreatnessAvailable Now, In-Store and OnlineShop: http://spr.ly/60181ucVm",2019-11-27T22:00:16.000Z
